quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date
2100300121002023,5.909,5.79,8,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002032,58.502,61.446,7,16,10,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002033,30.192,15.433,9,2,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002100,28.711,30.62,12,7,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002101,31.463,31.357,4,20,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002102,32.99,31.986,8,6,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002110,71.703,72.47,4,3,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002111,18.892,17.769,5,2,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002112,43.456,16.96,13,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002113,35.678,32.031,3,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002120,24.801,32.653,5,3,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002121,57.283,49.901,5,2,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002122,34.516,28.518,8,29,7,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002123,17.242,20.465,9,12,3,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002130,2.232,1.819,79,2,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002132,27.154,21.122,7,12,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002200,67.768,27.188,8,40,13,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002201,13.41,14.062,12,13,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002202,53.442,22.074,10,101,28,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002203,57.038,23.464,10,78,18,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002210,44.407,27.172,17,72,11,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002211,46.425,32.627,7,91,20,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002212,102.439,95.564,6,105,43,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002213,119.616,112.213,6,177,48,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002220,71.722,21.307,13,134,29,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002221,92.616,93.254,7,152,54,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002222,97.213,91.1,8,254,35,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002223,99.78,98.8,8,285,83,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002230,101.282,110.115,6,194,66,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002231,88.617,111.1,42,185,33,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002232,99.205,104.005,7,280,52,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002233,25.665,20.225,10,22,7,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002300,13.492,13.327,9,25,9,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002301,47.678,19.294,12,9,3,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002302,23.335,32.632,9,70,13,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002303,21.419,20.76,8,39,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002311,6.04,5.862,17,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002312,17.263,19.744,12,3,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002313,11.914,14.53,16,3,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002320,19.263,21.597,13,45,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002321,45.408,44.573,5,31,8,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002322,13.133,16.249,6,14,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002323,12.418,13.414,3,2,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002330,25.221,36.13,3,3,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121002332,14.272,13.285,7,4,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121003012,15.523,14.978,9,2,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121003022,26.488,43.67,5,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121003220,36.254,35.765,2,7,3,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020000,101.963,96.256,5,145,51,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020001,91.896,83.784,7,279,62,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020002,112.996,111.336,10,246,81,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020003,114.284,115.299,5,288,71,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020010,91.057,86.432,5,114,53,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020011,19.142,21.505,7,17,12,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020012,100.201,102.716,6,419,49,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020013,22.673,23.268,38,69,14,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020020,129.669,142.712,5,112,57,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020021,68.898,68.062,9,242,46,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020022,123.408,120.901,5,209,63,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020023,34.191,13.948,8,78,16,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020030,18.957,14.069,13,67,16,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020031,42.826,21.358,10,91,19,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020032,38.138,12.861,8,68,7,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020100,21.616,25.118,3,80,16,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020101,19.173,18.461,3,10,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020102,57.077,21.542,9,7,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020103,24.47,26.358,6,2,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020120,57.326,27.913,12,14,7,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020121,31.228,14.24,22,21,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020122,20.546,15.456,14,6,3,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020200,96.523,92.104,6,143,45,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020201,73.248,63.796,7,132,23,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020202,28.275,14.437,26,25,10,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020203,70.573,64.433,8,244,28,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020210,35.18,17.904,13,38,12,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020212,93.468,91.015,7,83,37,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020213,21.642,21.33,10,6,4,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020220,15.467,11.977,23,10,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020221,15.963,11.911,8,13,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020222,5.092,2.082,19,2,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020223,15.34,6.892,12,1,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020230,28.416,31.608,4,2,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020231,11.838,11.811,41,60,9,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020301,20.097,28.307,7,3,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020302,5.468,1.783,23,8,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121020320,11.88,4.394,17,2,1,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022001,18.169,16.917,15,6,3,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022002,78.029,84.007,3,63,20,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022020,86.579,88.913,6,32,14,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022021,43.529,21.376,11,69,17,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022022,65.699,55.058,9,106,30,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022023,120.031,113.413,8,142,49,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022030,97.351,24.525,11,231,26,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022032,111.392,25.719,12,14,6,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022120,103.511,20.246,42,11,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022121,135.474,144.46,7,46,21,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022122,131.242,114.276,9,92,19,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022123,104.378,103.605,5,95,38,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022132,56.677,33.806,7,7,2,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022133,68.681,50.688,10,43,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022200,118.624,100.416,15,30,12,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022201,91.956,79.462,10,51,26,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022202,54.862,27.791,15,81,30,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022203,57.93,20.806,15,70,26,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022210,42.073,17.031,14,26,11,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022211,97.602,87.049,7,228,75,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022212,46.017,21.163,11,25,6,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022213,93.307,100.353,7,43,20,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022300,141.136,148.015,6,147,40,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022301,124.816,93.89,17,75,24,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022302,150.785,165.9,4,146,27,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022303,44.275,26.82,9,87,36,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022310,123.37,135.356,11,37,18,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022311,79.814,67.532,6,13,5,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300121022312,98.053,117.192,7,33,11,SAN JUAN DE LURIGANCHO,2022,3,2022Q3,2022-07-01
2100300120123322,120.973,105.683,6,68,37,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120123323,130.244,131.287,5,167,49,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120123332,117.615,116.838,6,313,75,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120123333,106.969,110.578,7,185,77,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301100,110.436,91.735,6,306,72,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301101,51.988,27.266,8,323,71,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301102,124.692,120.045,4,300,46,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301103,112.084,120.892,4,370,96,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301110,69.242,41.516,10,253,46,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301111,67.7,68.675,6,118,28,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301112,7.129,2.19,21,108,2,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120301113,118.023,113.572,5,206,57,CARMEN DE LA LEGUA REYNOSO,2022,3,2022Q3,2022-07-01
2100300120123333,106.969,110.578,7,185,77,LIMA,2022,3,2022Q3,2022-07-01
2100300120132222,117.607,134.074,6,182,71,LIMA,2022,3,2022Q3,2022-07-01
2100300120132223,110.284,118.661,5,245,65,LIMA,2022,3,2022Q3,2022-07-01
2100300120132232,130.057,140.431,11,536,76,LIMA,2022,3,2022Q3,2022-07-01
2100300120132233,105.169,107.524,5,240,101,LIMA,2022,3,2022Q3,2022-07-01
2100300120132322,112.461,112.332,5,320,110,LIMA,2022,3,2022Q3,2022-07-01
2100300120132323,96.023,101.166,5,218,81,LIMA,2022,3,2022Q3,2022-07-01
2100300120132332,113.025,89.473,7,38,29,LIMA,2022,3,2022Q3,2022-07-01
2100300120132333,72.748,55.211,10,91,30,LIMA,2022,3,2022Q3,2022-07-01
2100300120133320,96.185,104.649,11,54,18,LIMA,2022,3,2022Q3,2022-07-01
2100300120133321,107.856,96.592,10,155,49,LIMA,2022,3,2022Q3,2022-07-01
2100300120133322,96.578,71.249,12,31,12,LIMA,2022,3,2022Q3,2022-07-01
2100300120133323,95.421,101.942,7,308,74,LIMA,2022,3,2022Q3,2022-07-01
2100300120301111,67.7,68.675,6,118,28,LIMA,2022,3,2022Q3,2022-07-01
2100300120301113,118.023,113.572,5,206,57,LIMA,2022,3,2022Q3,2022-07-01
2100300120301130,68.494,20.687,12,86,19,LIMA,2022,3,2022Q3,2022-07-01
2100300120301131,80.382,75.803,6,133,33,LIMA,2022,3,2022Q3,2022-07-01
2100300120301132,47.889,21.996,19,38,16,LIMA,2022,3,2022Q3,2022-07-01
2100300120301133,103.306,114.243,3,30,9,LIMA,2022,3,2022Q3,2022-07-01
2100300120301310,140.693,146.568,4,128,19,LIMA,2022,3,2022Q3,2022-07-01
2100300120301311,114.482,122.827,5,252,74,LIMA,2022,3,2022Q3,2022-07-01
2100300120310000,36.576,28.47,3,1,1,LIMA,2022,3,2022Q3,2022-07-01
2100300120310001,119.471,124.575,5,35,11,LIMA,2022,3,2022Q3,2022-07-01
2100300120310002,103.709,80.889,7,130,22,LIMA,2022,3,2022Q3,2022-07-01
2100300120310003,121.161,123.705,6,112,34,LIMA,2022,3,2022Q3,2022-07-01
2100300120310010,95.955,105.149,4,264,41,LIMA,2022,3,2022Q3,2022-07-01
2100300120310011,117.038,127.943,5,181,70,LIMA,2022,3,2022Q3,2022-07-01
2100300120310012,148.352,127.538,6,44,14,LIMA,2022,3,2022Q3,2022-07-01
2100300120310013,113.901,120.62,7,265,39,LIMA,2022,3,2022Q3,2022-07-01
2100300120310020,115.665,103.424,6,256,60,LIMA,2022,3,2022Q3,2022-07-01
2100300120310021,119.722,128.548,6,172,62,LIMA,2022,3,2022Q3,2022-07-01
2100300120310022,132.472,131.091,6,298,52,LIMA,2022,3,2022Q3,2022-07-01
2100300120310023,108.685,103.038,6,254,63,LIMA,2022,3,2022Q3,2022-07-01
2100300120310030,109.242,105.386,8,172,71,LIMA,2022,3,2022Q3,2022-07-01
2100300120310031,112.509,108.289,7,182,59,LIMA,2022,3,2022Q3,2022-07-01
2100300120310032,132.162,122.958,8,60,34,LIMA,2022,3,2022Q3,2022-07-01
2100300120310033,82.804,74.415,8,92,40,LIMA,2022,3,2022Q3,2022-07-01
2100300120310100,99.72,90.169,5,59,27,LIMA,2022,3,2022Q3,2022-07-01
2100300120310101,108.166,103.869,7,414,101,LIMA,2022,3,2022Q3,2022-07-01
2100300120310102,121.25,111.33,7,89,46,LIMA,2022,3,2022Q3,2022-07-01
2100300120310103,101.008,91.085,8,274,91,LIMA,2022,3,2022Q3,2022-07-01
2100300120310110,93.201,85.253,21,69,30,LIMA,2022,3,2022Q3,2022-07-01
2100300120310111,59.598,24.534,10,129,15,LIMA,2022,3,2022Q3,2022-07-01
2100300120310112,88.542,54.302,10,152,55,LIMA,2022,3,2022Q3,2022-07-01
2100300120310113,46.792,17.143,14,90,31,LIMA,2022,3,2022Q3,2022-07-01
2100300120310120,110.603,113.478,6,279,86,LIMA,2022,3,2022Q3,2022-07-01
2100300120310121,108.89,104.438,6,363,124,LIMA,2022,3,2022Q3,2022-07-01
2100300120310122,103.504,97.642,6,208,90,LIMA,2022,3,2022Q3,2022-07-01
2100300120310130,90.305,83.804,7,218,78,LIMA,2022,3,2022Q3,2022-07-01
2100300120310131,49.028,26.601,14,150,44,LIMA,2022,3,2022Q3,2022-07-01
2100300120310132,117.369,108.627,7,257,90,LIMA,2022,3,2022Q3,2022-07-01
2100300120310133,61.742,58.559,11,32,21,LIMA,2022,3,2022Q3,2022-07-01
2100300120310200,118.282,107.365,7,306,89,LIMA,2022,3,2022Q3,2022-07-01
2100300120310201,119.509,118.878,8,327,86,LIMA,2022,3,2022Q3,2022-07-01
2100300120310202,79.441,81.488,6,309,125,LIMA,2022,3,2022Q3,2022-07-01
2100300120310203,110.991,103.82,7,288,92,LIMA,2022,3,2022Q3,2022-07-01
2100300120310210,110.761,114.603,5,239,74,LIMA,2022,3,2022Q3,2022-07-01
2100300120310211,132.47,134.125,6,159,62,LIMA,2022,3,2022Q3,2022-07-01
2100300120310212,96.757,82.869,7,444,122,LIMA,2022,3,2022Q3,2022-07-01
2100300120310213,96.443,86.731,6,342,114,LIMA,2022,3,2022Q3,2022-07-01
2100300120310310,90.536,78.337,11,180,62,LIMA,2022,3,2022Q3,2022-07-01
2100300120310311,62.775,31.393,9,168,39,LIMA,2022,3,2022Q3,2022-07-01
2100300120310313,103.22,90.393,7,361,62,LIMA,2022,3,2022Q3,2022-07-01
2100300120310331,118.665,113.134,7,251,80,LIMA,2022,3,2022Q3,2022-07-01
2100300120310333,127.815,131.26,23,123,57,LIMA,2022,3,2022Q3,2022-07-01
2100300120311000,89.932,74.498,8,112,24,LIMA,2022,3,2022Q3,2022-07-01
2100300120311001,112.576,118.65,6,145,48,LIMA,2022,3,2022Q3,2022-07-01
2100300120311002,82.833,40.294,14,302,68,LIMA,2022,3,2022Q3,2022-07-01
2100300120311003,73.022,50.119,11,107,35,LIMA,2022,3,2022Q3,2022-07-01
2100300120311010,77.789,70.841,7,28,15,LIMA,2022,3,2022Q3,2022-07-01
2100300120311011,82.941,55.395,9,20,7,LIMA,2022,3,2022Q3,2022-07-01
2100300120311012,58.348,38.725,10,231,38,LIMA,2022,3,2022Q3,2022-07-01
2100300120311013,57.961,51.868,7,38,17,LIMA,2022,3,2022Q3,2022-07-01
2100300120311020,44.186,20.244,27,67,31,LIMA,2022,3,2022Q3,2022-07-01
2100300120311021,102.504,93.609,8,379,56,LIMA,2022,3,2022Q3,2022-07-01
2100300120311022,89.6,90.931,13,70,29,LIMA,2022,3,2022Q3,2022-07-01
2100300120311023,98.615,86.934,6,382,79,LIMA,2022,3,2022Q3,2022-07-01
2100300120311030,69.389,56.938,10,77,33,LIMA,2022,3,2022Q3,2022-07-01
2100300120311031,49.745,20.729,12,80,25,LIMA,2022,3,2022Q3,2022-07-01
2100300120311032,94.837,83.813,7,145,59,LIMA,2022,3,2022Q3,2022-07-01
2100300120311033,99.031,97.546,6,124,41,LIMA,2022,3,2022Q3,2022-07-01
2100300120311100,58.376,60.295,8,99,17,LIMA,2022,3,2022Q3,2022-07-01
2100300120311101,107.944,124.513,5,40,21,LIMA,2022,3,2022Q3,2022-07-01
2100300120311102,109.694,101.958,8,96,30,LIMA,2022,3,2022Q3,2022-07-01
2100300120311103,133.621,155.01,3,141,49,LIMA,2022,3,2022Q3,2022-07-01
2100300120311112,110.443,112.936,6,579,82,LIMA,2022,3,2022Q3,2022-07-01
2100300120311120,87.852,94.343,13,49,21,LIMA,2022,3,2022Q3,2022-07-01
2100300120311122,52.668,53.497,17,208,40,LIMA,2022,3,2022Q3,2022-07-01
2100300120311123,100.242,112.241,9,408,84,LIMA,2022,3,2022Q3,2022-07-01
2100300120311200,84.282,69.003,8,219,64,LIMA,2022,3,2022Q3,2022-07-01
2100300120311202,79.797,60.876,9,64,23,LIMA,2022,3,2022Q3,2022-07-01
2100300120311211,106.705,105.805,10,195,90,LIMA,2022,3,2022Q3,2022-07-01
2100300120311220,75.043,46.478,10,200,91,LIMA,2022,3,2022Q3,2022-07-01
2100300120311221,99.127,91.889,5,128,49,LIMA,2022,3,2022Q3,2022-07-01
2100300120311222,120.841,103.064,7,491,145,LIMA,2022,3,2022Q3,2022-07-01
2100300120311223,92.508,93.723,6,241,84,LIMA,2022,3,2022Q3,2022-07-01
2100300120311300,79.253,77.211,11,163,62,LIMA,2022,3,2022Q3,2022-07-01
2100300120311301,62.985,53.736,12,116,45,LIMA,2022,3,2022Q3,2022-07-01
2100300120311310,89.377,99.417,10,193,59,LIMA,2022,3,2022Q3,2022-07-01
2100300120130113,39.784,23.753,10,18,10,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130121,72.809,39.605,10,65,8,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130122,76.684,65.272,11,160,37,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130123,124.253,114.523,7,158,48,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130130,45.451,37.478,7,18,9,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130131,85.932,82.045,13,143,31,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130132,109.358,105.188,6,230,51,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130133,86.967,81.804,6,152,34,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130210,117.024,107.523,6,130,29,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130211,94.196,93.456,5,86,29,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130212,129.558,122.206,6,147,54,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130213,95.296,95.881,6,176,59,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130230,128.795,124.312,5,149,54,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130231,115.261,101.556,5,155,44,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130232,117.306,116.866,9,175,68,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130233,77.195,62.351,13,59,26,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130300,95.594,89.179,5,246,92,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130301,114.198,107.569,5,352,93,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130302,115.476,119.241,5,225,68,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130303,116.504,118.168,9,90,45,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130310,97.769,92.679,6,183,52,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130311,85.568,85.968,6,133,42,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130312,90.793,79.673,7,372,42,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130313,82.066,76.341,8,134,46,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130320,92.297,83.782,5,179,55,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130321,94.498,70.537,6,28,17,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130322,103.239,96.919,6,330,86,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130323,98.097,89.002,7,318,76,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130330,91.035,95.613,5,150,33,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130331,82.497,76.279,4,24,8,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130332,96.906,62.601,10,125,20,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120130333,58.347,57.407,6,19,3,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120131002,57.416,47.508,7,16,7,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120131020,50.667,51.395,9,32,11,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120131200,70.722,92.697,6,16,7,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120131202,39.063,28.796,6,7,4,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132011,122.945,126.247,5,22,13,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132013,106.648,92.771,7,222,79,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132031,87.807,87.548,7,27,16,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132100,90.465,85.071,7,309,84,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132101,108.285,89.941,7,300,66,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132102,93.815,87.337,6,277,95,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132103,90.47,84.758,6,335,89,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132110,94.704,92.763,7,174,53,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132111,58.912,64.072,6,137,7,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132112,63.657,59.644,7,49,18,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
