,quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date,Fecha_Entrada,post
18327,2100300120311200,69.263,19.886,13,29,11,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18328,2100300120311200,69.263,19.886,13,29,11,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18329,2100300120311201,37.188,15.119,13,10,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18330,2100300120311201,37.188,15.119,13,10,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18331,2100300120311202,82.279,24.856,12,14,9,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18332,2100300120311202,82.279,24.856,12,14,9,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18333,2100300120311203,48.825,17.98,11,35,13,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18334,2100300120311203,48.825,17.98,11,35,13,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18335,2100300120311211,69.613,49.02,10,60,17,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18336,2100300120311211,69.613,49.02,10,60,17,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18337,2100300120311212,31.506,12.22,23,41,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18338,2100300120311212,31.506,12.22,23,41,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18339,2100300120311213,55.752,40.536,16,37,12,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18340,2100300120311213,55.752,40.536,16,37,12,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18341,2100300120311220,75.46,20.573,14,172,28,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18342,2100300120311220,75.46,20.573,14,172,28,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18343,2100300120311221,59.609,21.094,15,141,8,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18344,2100300120311221,59.609,21.094,15,141,8,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18345,2100300120311223,50.713,22.106,9,20,11,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18346,2100300120311223,50.713,22.106,9,20,11,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18347,2100300120311230,69.965,17.291,12,38,16,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18348,2100300120311230,69.965,17.291,12,38,16,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18349,2100300120311231,56.901,15.649,11,56,10,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18350,2100300120311231,56.901,15.649,11,56,10,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18351,2100300120311232,50.209,15.346,11,109,19,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18352,2100300120311232,50.209,15.346,11,109,19,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18353,2100300120311233,74.701,16.778,12,174,31,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18354,2100300120311233,74.701,16.778,12,174,31,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18355,2100300120311300,35.542,34.301,9,35,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18356,2100300120311300,35.542,34.301,9,35,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18357,2100300120311301,56.682,14.594,10,6,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18358,2100300120311301,56.682,14.594,10,6,5,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18359,2100300120311302,90.84,37.17,19,43,15,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18360,2100300120311302,90.84,37.17,19,43,15,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18361,2100300120311303,40.31,25.921,12,78,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18362,2100300120311303,40.31,25.921,12,78,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18363,2100300120311310,100.627,22.736,12,39,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18364,2100300120311310,100.627,22.736,12,39,7,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18365,2100300120311312,47.12,23.662,8,6,3,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18366,2100300120311312,47.12,23.662,8,6,3,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18367,2100300120311320,78.084,20.05,28,36,10,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18368,2100300120311320,78.084,20.05,28,36,10,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18369,2100300120311321,79.044,35.084,10,97,23,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18370,2100300120311321,79.044,35.084,10,97,23,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18371,2100300120311322,52.033,19.018,11,83,17,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18372,2100300120311322,52.033,19.018,11,83,17,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18373,2100300120311323,71.193,34.109,10,137,20,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18374,2100300120311323,71.193,34.109,10,137,20,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18375,2100300120311330,57.19,40.756,20,131,18,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18376,2100300120311330,57.19,40.756,20,131,18,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18377,2100300120313001,69.052,46.511,8,134,23,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18378,2100300120313001,69.052,46.511,8,134,23,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18379,2100300120313010,91.161,29.512,10,108,25,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18380,2100300120313010,91.161,29.512,10,108,25,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18381,2100300120313011,82.546,23.819,11,88,24,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18382,2100300120313011,82.546,23.819,11,88,24,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18383,2100300120313012,58.638,67.912,5,30,22,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18384,2100300120313012,58.638,67.912,5,30,22,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18385,2100300120313013,91.332,60.645,10,160,21,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18386,2100300120313013,91.332,60.645,10,160,21,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18387,2100300120313100,75.223,50.615,12,238,27,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18388,2100300120313100,75.223,50.615,12,238,27,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18389,2100300120313101,82.477,58.335,11,56,20,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18390,2100300120313101,82.477,58.335,11,56,20,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18391,2100300120313102,121.157,97.038,8,169,30,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q1,1
18392,2100300120313102,121.157,97.038,8,169,30,LA VICTORIA,2021,2,2021Q2,2021Q2,2021Q3,0
18393,2100300120311132,13.619,7.343,30,115,3,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18394,2100300120311301,56.682,14.594,10,6,5,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18395,2100300120311310,100.627,22.736,12,39,7,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18396,2100300120311311,94.945,19.424,12,32,8,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18397,2100300120311312,47.12,23.662,8,6,3,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18398,2100300120311320,78.084,20.05,28,36,10,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18399,2100300120311321,79.044,35.084,10,97,23,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18400,2100300120311322,52.033,19.018,11,83,17,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18401,2100300120311323,71.193,34.109,10,137,20,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18402,2100300120311330,57.19,40.756,20,131,18,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18403,2100300120311331,49.283,30.319,13,60,15,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18404,2100300120311332,74.206,44.963,24,86,30,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18405,2100300120311333,67.683,24.31,12,113,33,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18406,2100300120313101,82.477,58.335,11,56,20,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18407,2100300120313110,64.386,25.524,10,53,13,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18408,2100300120313111,95.953,49.134,10,133,23,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18409,2100300121200200,37.071,15.812,10,31,1,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18410,2100300121200220,109.18,56.353,12,19,9,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18411,2100300121200222,53.31,18.766,13,99,30,SAN LUIS,2021,2,2021Q2,2021Q2,2021Q3,0
18412,2100300120311133,52.7,15.401,13,51,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18413,2100300120311310,100.627,22.736,12,39,7,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18414,2100300120311311,94.945,19.424,12,32,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18415,2100300121022312,42.686,26.787,11,8,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18416,2100300121022313,67.798,20.12,33,24,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18417,2100300121022330,40.903,19.686,14,197,18,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18418,2100300121022331,91.28,25.412,13,51,7,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18419,2100300121023202,56.335,48.838,9,93,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18420,2100300121023203,20.721,18.169,11,50,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18421,2100300121023212,56.375,49.782,7,115,15,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18422,2100300121023213,71.503,73.609,6,39,11,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18423,2100300121023220,35.607,13.427,9,5,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18424,2100300121023221,47.246,16.501,10,30,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18425,2100300121023223,54.541,13.541,14,20,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18426,2100300121023230,105.34,83.62,6,43,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18427,2100300121023231,79.079,39.279,16,79,16,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18428,2100300121023232,26.67,10.036,12,15,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18429,2100300121023233,72.79,27.501,13,115,16,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18430,2100300121023302,68.453,91.984,5,98,10,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18431,2100300121023303,83.45,21.643,16,20,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18432,2100300121023312,54.509,22.724,12,61,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18433,2100300121023313,36.762,18.696,11,13,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18434,2100300121023320,57.522,24.177,9,16,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18435,2100300121023322,22.533,8.587,17,2,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18436,2100300121023323,58.1,28.801,9,3,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18437,2100300121023330,93.099,23.732,14,8,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18438,2100300121032023,14.214,8.345,11,17,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18439,2100300121032033,99.933,30.668,13,19,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18440,2100300121032200,13.171,4.705,27,10,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18441,2100300121032201,20.223,7.442,22,43,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18442,2100300121032202,47.606,17.085,11,25,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18443,2100300121032203,65.244,10.787,67,3,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18444,2100300121032210,46.041,24.438,16,3,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18445,2100300121032211,58.795,16.125,20,15,11,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18446,2100300121032213,50.94,19.694,11,32,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18447,2100300121032230,58.919,26.028,11,39,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18448,2100300121032300,16.962,10.934,26,3,1,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18449,2100300121032301,93.005,21.87,12,9,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18450,2100300121033013,31.974,18.354,12,2,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18451,2100300121033021,70.32,8.507,20,11,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18452,2100300121033101,9.749,5.719,13,2,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18453,2100300121033110,51.364,17.369,10,40,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18454,2100300121033121,76.011,22.306,11,15,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18455,2100300121033130,48.273,16.673,12,13,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18456,2100300121033131,70.997,23.714,13,48,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18457,2100300121033132,51.186,13.315,11,28,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18458,2100300121033133,131.404,25.144,9,29,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18459,2100300121033302,37.833,23.493,10,21,1,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18460,2100300121033310,54.603,22.812,9,25,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18461,2100300121033312,29.459,19.059,16,4,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18462,2100300121122022,25.661,14.346,22,6,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18463,2100300121122200,18.523,7.057,36,17,2,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18464,2100300121200022,32.905,13.158,20,19,5,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18465,2100300121200032,91.387,78.458,8,58,12,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18466,2100300121200120,78.6,13.853,14,12,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18467,2100300121200121,61.54,24.913,11,109,10,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18468,2100300121200131,36.404,18.506,16,51,12,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18469,2100300121200132,80.253,21.149,12,20,10,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18470,2100300121200133,71.081,24.24,20,81,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18471,2100300121200200,37.071,15.812,10,31,1,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18472,2100300121200212,50.108,13.185,24,35,15,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18473,2100300121200213,67.009,21.303,12,125,32,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18474,2100300121200220,109.18,56.353,12,19,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18475,2100300121200221,63.517,24.453,12,141,18,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18476,2100300121200222,53.31,18.766,13,99,30,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18477,2100300121200223,75.809,30.658,11,279,39,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18478,2100300121200230,77.642,22.344,18,61,20,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18479,2100300121200231,117.829,22.055,11,39,16,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18480,2100300121200232,55.174,18.175,17,84,23,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18481,2100300121200233,81.981,22.608,34,119,20,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18482,2100300121200300,55.753,20.422,10,18,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18483,2100300121200301,86.518,44.196,10,41,10,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18484,2100300121200302,49.935,25.199,12,57,9,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18485,2100300121200310,68.643,38.799,9,105,14,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18486,2100300121200311,66.777,28.783,19,70,21,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18487,2100300121201003,27.914,6.376,10,2,1,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18488,2100300121201010,140.906,19.786,13,8,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18489,2100300121201011,51.117,18.963,10,120,13,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18490,2100300121201013,36.319,12.936,15,7,4,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18491,2100300121201020,66.917,17.778,14,75,13,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18492,2100300121201021,71.753,21.293,11,112,14,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18493,2100300121201022,57.833,19.009,13,94,13,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18494,2100300121201023,50.516,17.789,14,105,30,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18495,2100300121201032,50.338,15.754,13,37,6,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18496,2100300121201100,68.061,20.948,11,44,12,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18497,2100300121201101,98.893,21.684,23,41,8,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18498,2100300121201201,74.858,33.512,13,144,24,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18499,2100300121201210,75.894,24.902,18,88,24,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18500,2100300121202001,76.858,40.669,14,118,21,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18501,2100300121202010,87.998,23.0,12,177,13,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18502,2100300121210012,52.76,20.398,17,119,3,ATE,2021,2,2021Q2,2021Q2,2021Q2,1
18503,2100300120311333,67.683,24.31,12,113,33,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18504,2100300120313100,75.223,50.615,12,238,27,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18505,2100300120313101,82.477,58.335,11,56,20,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18506,2100300120313102,121.157,97.038,8,169,30,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18507,2100300120313103,90.499,60.585,19,99,19,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18508,2100300120313110,64.386,25.524,10,53,13,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18509,2100300120313111,95.953,49.134,10,133,23,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18510,2100300120313112,94.644,68.369,10,185,43,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18511,2100300120313113,81.709,42.381,11,212,49,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18512,2100300120313120,72.48,44.744,10,136,34,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18513,2100300120313121,104.218,71.722,9,286,48,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18514,2100300120313122,62.149,28.529,13,322,53,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18515,2100300120313123,93.92,59.458,8,251,47,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18516,2100300120313130,82.569,56.328,11,314,54,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18517,2100300120313131,98.082,52.605,10,328,67,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18518,2100300120313132,106.539,54.943,9,171,32,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18519,2100300120313133,87.429,49.992,10,262,48,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18520,2100300120313300,101.146,65.731,9,176,41,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18521,2100300120313301,93.779,51.908,9,344,40,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18522,2100300120313302,103.529,75.029,10,40,18,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18523,2100300120313303,83.647,43.108,9,150,39,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18524,2100300120313310,88.831,43.011,9,188,39,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18525,2100300120313311,92.433,77.733,8,90,28,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18526,2100300120313312,81.005,39.214,11,201,33,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18527,2100300120313313,63.105,31.256,15,120,28,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18528,2100300121200222,53.31,18.766,13,99,30,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18529,2100300121200223,75.809,30.658,11,279,39,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18530,2100300121202000,99.846,64.434,10,227,34,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18531,2100300121202001,76.858,40.669,14,118,21,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18532,2100300121202002,100.233,50.371,11,308,56,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18533,2100300121202003,87.143,25.564,13,443,73,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18534,2100300121202012,90.605,27.703,10,11,7,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18535,2100300121202020,88.646,47.916,9,597,59,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18536,2100300121202021,89.025,26.156,12,204,39,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18537,2100300121202022,90.586,41.415,10,99,26,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18538,2100300121202023,72.591,29.312,43,40,10,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18539,2100300121202030,69.69,17.967,15,28,6,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18540,2100300121202032,85.987,33.118,12,189,37,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18541,2100300121202200,94.291,28.287,10,143,39,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18542,2100300121202201,93.57,40.936,11,371,69,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18543,2100300121202202,109.426,44.021,14,141,41,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18544,2100300121202203,83.905,56.246,9,342,86,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18545,2100300121202210,75.66,24.724,13,322,46,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18546,2100300121202212,98.347,57.208,11,812,99,SAN BORJA,2021,2,2021Q2,2021Q2,2021Q1,1
18547,2100300120312000,70.492,31.298,11,123,30,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18548,2100300120312001,77.316,47.066,26,98,27,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18549,2100300120312002,76.084,43.705,8,143,27,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18550,2100300120312003,97.098,79.765,9,176,43,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18551,2100300120312010,78.927,51.423,15,304,61,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18552,2100300120312011,63.063,23.142,12,193,29,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18553,2100300120312012,93.641,69.653,9,309,68,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18554,2100300120312013,69.454,33.064,11,301,82,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18555,2100300120312020,65.853,44.894,37,89,22,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18556,2100300120312021,87.909,36.639,12,279,45,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18557,2100300120312023,66.57,45.414,11,29,9,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18558,2100300120312030,71.449,22.833,14,159,23,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18559,2100300120312031,72.974,29.675,11,307,67,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18560,2100300120312032,58.288,27.167,9,9,4,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18561,2100300120312033,76.214,38.365,14,280,47,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18562,2100300120312102,57.216,18.938,13,247,48,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18563,2100300120312120,77.322,30.417,11,514,83,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18564,2100300120312211,77.385,19.015,15,85,11,MAGDALENA DEL MAR,2021,2,2021Q2,2021Q2,,0
18565,2100300120312031,72.974,29.675,11,307,67,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18566,2100300120312033,76.214,38.365,14,280,47,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18567,2100300120312101,84.57,39.827,12,394,75,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18568,2100300120312102,57.216,18.938,13,247,48,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18569,2100300120312103,99.339,48.449,8,95,33,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18570,2100300120312112,92.635,62.578,9,293,77,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18571,2100300120312113,98.067,60.265,10,204,59,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18572,2100300120312120,77.322,30.417,11,514,83,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18573,2100300120312121,91.46,48.315,10,507,87,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
18574,2100300120312122,112.523,56.493,9,296,53,SAN ISIDRO,2021,2,2021Q2,2021Q2,2020Q4,1
